code,name,road-length,year
S12000027,shetland islands,655.7,2010
S12000028,south ayrshire,832.3,2010
S12000029,south lanarkshire,1556.3,2010
S12000030,stirling,748.7,2010
S12000039,west dunbartonshire,256.8,2010
S12000040,west lothian,710.8,2010
E06000047,county durham ua,2279.8,2009
E06000005,darlington ua,339.8,2009
E06000001,hartlepool ua,248.3,2009
E06000002,middlesbrough ua,315.8,2009
E06000048,northumberland ua,3231.0,2009
E06000003,redcar and cleveland ua,419.7,2009
E06000004,stockton-on-tees ua,526.2,2009
E08000020,gateshead,560.7,2009
E08000021,newcastle upon tyne,600.9,2009
E08000022,north tyneside,489.6,2009
E08000023,south tyneside,343.4,2009
E08000024,sunderland,710.5,2009
E06000008,blackburn with darwen ua,339.7,2009
E06000009,blackpool ua,286.5,2009
E06000049,cheshire east ua,1765.8,2009
E06000050,cheshire west and chester ua,1486.6,2009
E06000006,halton ua,358.8,2009
E06000007,warrington ua,613.2,2009
E10000006,cumbria,5041.1,2009
E08000001,bolton,616.2,2009
E08000002,bury,427.9,2009
E08000003,manchester,851.3,2009
E08000004,oldham,514.1,2009
E08000005,rochdale,488.8,2009
E08000006,salford,494.5,2009
E08000007,stockport,617.5,2009
E08000008,tameside,476.0,2009
E08000009,trafford,501.4,2009
E08000010,wigan,721.0,2009
E10000017,lancashire,4304.2,2009
E08000011,knowsley,359.9,2009
E08000012,liverpool,892.3,2009
E08000014,sefton,613.2,2009
E08000013,st. helens,455.4,2009
E08000015,wirral,752.6,2009
E06000011,east riding of yorkshire ua,2141.1,2009
E06000010,"kingston upon hull, city of ua",463.5,2009
E06000012,north east lincolnshire ua,395.3,2009
E06000013,north lincolnshire ua,884.5,2009
E06000014,york ua,493.9,2009
E10000023,north yorkshire,5793.5,2009
E08000016,barnsley,750.7,2009
E08000017,doncaster,1035.8,2009
E08000018,rotherham,747.9,2009
E08000019,sheffield,1236.4,2009
E08000032,bradford,1209.2,2009
E08000033,calderdale,750.3,2009
E08000034,kirklees,1191.3,2009
E08000035,leeds,1866.9,2009
E08000036,wakefield,957.2,2009
E06000015,derby ua,469.1,2009
E06000016,leicester ua,507.9,2009
E06000018,nottingham ua,494.2,2009
E06000017,rutland ua,341.3,2009
E10000007,derbyshire,3507.2,2009
E10000018,leicestershire,2814.9,2009
E10000019,lincolnshire,5511.4,2009
E10000021,northamptonshire,2793.5,2009
E10000024,nottinghamshire,3002.6,2009
E06000019,"herefordshire, county of ua",2077.6,2009
E06000051,shropshire ua,3238.8,2009
E06000021,stoke-on-trent ua,541.3,2009
E06000020,telford and wrekin ua,637.5,2009
E10000028,staffordshire,3914.8,2009
E10000031,warwickshire,2561.7,2009
E08000025,birmingham,1569.3,2009
E08000026,coventry,541.3,2009
E08000027,dudley,633.6,2009
E08000028,sandwell,549.1,2009
E08000029,solihull,538.3,2009
E08000030,walsall,535.9,2009
E08000031,wolverhampton,475.5,2009
E10000034,worcestershire,2588.3,2009
E06000055,bedford ua,555.8,2009
E06000056,central bedfordshire ua,902.1,2009
E06000032,luton ua,287.9,2009
E06000031,peterborough ua,567.4,2009
E06000033,southend-on-sea ua,280.0,2009
E06000034,thurrock ua,356.2,2009
E10000003,cambridgeshire,2930.3,2009
E10000012,essex,5095.0,2009
E10000015,hertfordshire,3044.8,2009
E10000020,norfolk,6266.6,2009
E10000029,suffolk,4325.1,2009
E09000007,camden,179.4,2009
E09000001,city of london,35.9,2009
E09000012,hackney,173.4,2009
E09000013,hammersmith and fulham,139.5,2009
E09000014,haringey,221.6,2009
E09000019,islington,151.9,2009
E09000020,kensington and chelsea,129.6,2009
E09000022,lambeth,233.0,2009
E09000023,lewisham,278.0,2009
E09000025,newham,259.2,2009
E09000028,southwark,247.2,2009
E09000030,tower hamlets,188.8,2009
E09000032,wandsworth,266.7,2009
E09000033,westminster,213.3,2009
E09000002,barking and dagenham,206.8,2009
E09000003,barnet,476.2,2009
E09000004,bexley,336.9,2009
E09000005,brent,302.5,2009
E09000006,bromley,556.6,2009
E09000008,croydon,481.7,2009
E09000009,ealing,365.1,2009
E09000010,enfield,399.6,2009
E09000011,greenwich,314.8,2009
E09000015,harrow,296.8,2009
E09000016,havering,404.8,2009
E09000017,hillingdon,459.4,2009
E09000018,hounslow,311.8,2009
E09000021,kingston upon thames,213.4,2009
E09000024,merton,232.6,2009
E09000026,redbridge,333.2,2009
E09000027,richmond upon thames,257.7,2009
E09000029,sutton,265.5,2009
E09000031,waltham forest,263.7,2009
E06000036,bracknell forest ua,282.4,2009
E06000043,brighton and hove ua,387.2,2009
E06000046,isle of wight ua,545.0,2009
E06000035,medway ua,518.8,2009
E06000042,milton keynes ua,749.4,2009
E06000044,portsmouth ua,280.4,2009
E06000038,reading ua,242.3,2009
E06000039,slough ua,192.7,2009
E06000045,southampton ua,358.5,2009
E06000037,west berkshire ua,881.9,2009
E06000040,windsor and maidenhead ua,431.1,2009
E06000041,wokingham ua,460.1,2009
E10000002,buckinghamshire,2013.1,2009
E10000011,east sussex,2115.5,2009
E10000014,hampshire,5499.8,2009
E10000016,kent,5632.4,2009
E10000025,oxfordshire,2896.8,2009
E10000030,surrey,3435.7,2009
E10000032,west sussex,2582.2,2009
E06000022,bath and north east somerset ua,659.0,2009
E06000028,bournemouth ua,316.8,2009
E06000023,"bristol, city of ua",708.8,2009
E06000052,cornwall ua,4573.7,2009
E06000053,isles of scilly ua,23.7,2009
E06000024,north somerset ua,714.0,2009
E06000026,plymouth ua,502.0,2009
E06000029,poole ua,327.0,2009
E06000025,south gloucestershire ua,945.4,2009
E06000030,swindon ua,548.5,2009
E06000027,torbay ua,322.8,2009
E06000054,wiltshire ua,2940.5,2009
E10000008,devon,8111.8,2009
E10000009,dorset,2688.9,2009
E10000013,gloucestershire,3441.9,2009
E10000027,somerset,4205.2,2009
W06000001,isle of anglesey,759.6,2009
W06000002,gwynedd,1562.3,2009
W06000003,conwy,1032.6,2009
W06000004,denbighshire,900.2,2009
W06000005,flintshire,796.5,2009
W06000006,wrexham,752.7,2009
W06000023,powys,3361.5,2009
W06000008,ceredigion,1417.0,2009
W06000009,pembrokeshire,1629.7,2009
W06000010,carmarthenshire,2216.5,2009
W06000011,swansea,732.5,2009
W06000012,neath port talbot,538.8,2009
W06000013,bridgend,485.6,2009
W06000014,the vale of glamorgan,571.9,2009
W06000015,cardiff,667.2,2009
W06000016,rhondda cynon taf,744.5,2009
W06000024,merthyr tydfil,215.1,2009
W06000018,caerphilly,634.5,2009
W06000019,blaenau gwent,254.5,2009
W06000020,torfaen,293.2,2009
W06000021,monmouthshire,1013.6,2009
W06000022,newport,454.4,2009
S12000033,aberdeen city,615.1,2009
S12000034,aberdeenshire,3972.4,2009
S12000041,angus,1203.2,2009
S12000035,argyll & bute,1738.7,2009
S12000005,clackmannanshire,192.5,2009
S12000006,dumfries and galloway,2976.9,2009
S12000042,dundee city,365.6,2009
S12000008,east ayrshire,825.2,2009
S12000045,east dunbartonshire,326.2,2009
S12000010,east lothian,679.3,2009
S12000011,east renfrewshire,313.9,2009
S12000036,"edinburgh, city of",935.0,2009
S12000013,eilean siar,804.3,2009
S12000014,falkirk,584.7,2009
S12000015,fife,1732.3,2009
S12000046,glasgow city,1143.9,2009
S12000017,highland,5033.7,2009
S12000018,inverclyde,257.2,2009
S12000019,midlothian,405.8,2009
S12000020,moray,1123.5,2009
S12000021,north ayrshire,717.0,2009
S12000044,north lanarkshire,1042.7,2009
S12000023,orkney islands,671.3,2009
S12000024,perth and kinross,1858.5,2009
S12000038,renfrewshire,579.7,2009
S12000026,scottish borders,2047.7,2009
S12000027,shetland islands,657.4,2009
S12000028,south ayrshire,832.3,2009
S12000029,south lanarkshire,1553.1,2009
S12000030,stirling,750.7,2009
S12000039,west dunbartonshire,256.4,2009
S12000040,west lothian,706.6,2009
E06000047,county durham ua,2269.1,2008
E06000005,darlington ua,337.0,2008
E06000001,hartlepool ua,246.8,2008
E06000002,middlesbrough ua,313.4,2008
E06000048,northumberland ua,3271.3,2008
E06000003,redcar and cleveland ua,421.6,2008
E06000004,stockton-on-tees ua,506.1,2008
E08000020,gateshead,558.7,2008
E08000021,newcastle upon tyne,599.0,2008
E08000022,north tyneside,487.3,2008
E08000023,south tyneside,342.9,2008
E08000024,sunderland,710.8,2008
E06000008,blackburn with darwen ua,340.2,2008
E06000009,blackpool ua,287.1,2008
E10000004,cheshire,3256.4,2008
E06000006,halton ua,355.5,2008
E06000007,warrington ua,607.7,2008
E10000006,cumbria,5031.7,2008
E08000001,bolton,607.1,2008
E08000002,bury,427.1,2008
E08000003,manchester,849.4,2008
E08000004,oldham,515.9,2008
E08000005,rochdale,488.2,2008
E08000006,salford,493.2,2008
E08000007,stockport,615.6,2008
E08000008,tameside,476.4,2008
E08000009,trafford,500.8,2008
E08000010,wigan,717.5,2008
E10000017,lancashire,4288.8,2008
E08000011,knowsley,359.5,2008
E08000012,liverpool,892.3,2008
E08000014,sefton,613.2,2008
E08000013,st. helens,454.1,2008
E08000015,wirral,751.4,2008
E06000011,east riding of yorkshire ua,2137.9,2008
E06000010,"kingston upon hull, city of ua",460.1,2008
E06000012,north east lincolnshire ua,394.3,2008
E06000013,north lincolnshire ua,887.4,2008
E06000014,york ua,492.6,2008
E10000023,north yorkshire,5820.1,2008
E08000016,barnsley,751.0,2008
E08000017,doncaster,1039.2,2008
E08000018,rotherham,746.7,2008
E08000019,sheffield,1238.5,2008
E08000032,bradford,1208.8,2008
E08000033,calderdale,763.1,2008
E08000034,kirklees,1192.4,2008
E08000035,leeds,1859.5,2008
E08000036,wakefield,951.8,2008
E06000015,derby ua,466.2,2008
E06000016,leicester ua,507.0,2008
E06000018,nottingham ua,493.9,2008
E06000017,rutland ua,341.7,2008
E10000007,derbyshire,3514.7,2008
E10000018,leicestershire,2811.5,2008
E10000019,lincolnshire,5502.3,2008
E10000021,northamptonshire,2750.4,2008
E10000024,nottinghamshire,3013.7,2008
E06000019,"herefordshire, county of ua",2085.8,2008
E06000051,shropshire ua,3241.7,2008
E06000021,stoke-on-trent ua,539.0,2008
E06000020,telford and wrekin ua,639.1,2008
E10000028,staffordshire,3920.7,2008
E10000031,warwickshire,2561.2,2008
E08000025,birmingham,1560.3,2008
E08000026,coventry,539.0,2008
E08000027,dudley,630.5,2008
E08000028,sandwell,545.4,2008
E08000029,solihull,539.2,2008
E08000030,walsall,534.7,2008
E08000031,wolverhampton,474.9,2008
E10000034,worcestershire,2572.2,2008
E10000001,bedfordshire,1434.6,2008
E06000032,luton ua,285.1,2008
E06000031,peterborough ua,564.8,2008
E06000033,southend-on-sea ua,279.7,2008
E06000034,thurrock ua,356.2,2008
E10000003,cambridgeshire,2929.5,2008
E10000012,essex,5094.1,2008
E10000015,hertfordshire,3071.8,2008
E10000020,norfolk,6289.5,2008
E10000029,suffolk,4335.2,2008
E09000007,camden,179.0,2008
E09000001,city of london,35.9,2008
E09000012,hackney,173.2,2008
E09000013,hammersmith and fulham,138.3,2008
E09000014,haringey,222.7,2008
E09000019,islington,152.2,2008
E09000020,kensington and chelsea,129.6,2008
E09000022,lambeth,233.4,2008
E09000023,lewisham,277.7,2008
E09000025,newham,259.8,2008
E09000028,southwark,247.1,2008
E09000030,tower hamlets,190.1,2008
E09000032,wandsworth,273.4,2008
E09000033,westminster,213.8,2008
E09000002,barking and dagenham,206.9,2008
E09000003,barnet,474.0,2008
E09000004,bexley,336.3,2008
E09000005,brent,301.3,2008
E09000006,bromley,555.9,2008
E09000008,croydon,481.1,2008
E09000009,ealing,365.4,2008
E09000010,enfield,399.5,2008
E09000011,greenwich,314.8,2008
E09000015,harrow,297.1,2008
E09000016,havering,404.6,2008
E09000017,hillingdon,457.0,2008
E09000018,hounslow,312.1,2008
E09000021,kingston upon thames,208.9,2008
E09000024,merton,231.5,2008
E09000026,redbridge,333.0,2008
E09000027,richmond upon thames,257.8,2008
E09000029,sutton,266.8,2008
E09000031,waltham forest,263.3,2008
E06000036,bracknell forest ua,282.4,2008
E06000043,brighton and hove ua,387.9,2008
E06000046,isle of wight ua,540.3,2008
E06000035,medway ua,518.0,2008
E06000042,milton keynes ua,740.9,2008
E06000044,portsmouth ua,281.5,2008
E06000038,reading ua,240.1,2008
E06000039,slough ua,192.7,2008
E06000045,southampton ua,359.3,2008
E06000037,west berkshire ua,879.2,2008
E06000040,windsor and maidenhead ua,432.2,2008
E06000041,wokingham ua,460.1,2008
E10000002,buckinghamshire,2002.0,2008
E10000011,east sussex,2114.7,2008
E10000014,hampshire,5485.6,2008
E10000016,kent,5625.4,2008
E10000025,oxfordshire,2896.8,2008
E10000030,surrey,3395.1,2008
E10000032,west sussex,2561.5,2008
E06000022,bath and north east somerset ua,662.2,2008
E06000028,bournemouth ua,316.4,2008
E06000023,"bristol, city of ua",709.6,2008
E06000052,cornwall ua,4595.4,2008
E06000053,isles of scilly ua,23.7,2008
E06000024,north somerset ua,710.8,2008
E06000026,plymouth ua,501.7,2008
E06000029,poole ua,326.0,2008
E06000025,south gloucestershire ua,945.9,2008
E06000030,swindon ua,541.6,2008
E06000027,torbay ua,320.6,2008
E06000054,wiltshire ua,2934.2,2008
E10000008,devon,8139.3,2008
E10000009,dorset,2692.0,2008
E10000013,gloucestershire,3433.9,2008
E10000027,somerset,4207.1,2008
W06000001,isle of anglesey,762.4,2008
W06000002,gwynedd,1572.3,2008
W06000003,conwy,1043.0,2008
W06000004,denbighshire,903.3,2008
W06000005,flintshire,795.9,2008
W06000006,wrexham,752.6,2008
W06000023,powys,3373.0,2008
W06000008,ceredigion,1387.1,2008
W06000009,pembrokeshire,1634.4,2008
W06000010,carmarthenshire,2217.7,2008
W06000011,swansea,733.2,2008
W06000012,neath port talbot,540.5,2008
W06000013,bridgend,482.9,2008
W06000014,the vale of glamorgan,575.0,2008
W06000015,cardiff,666.7,2008
W06000016,rhondda cynon taf,740.5,2008
W06000024,merthyr tydfil,215.3,2008
W06000018,caerphilly,631.6,2008
W06000019,blaenau gwent,254.4,2008
W06000020,torfaen,292.3,2008
W06000021,monmouthshire,1014.1,2008
W06000022,newport,450.3,2008
S12000033,aberdeen city,626.1,2008
S12000034,aberdeenshire,4113.7,2008
S12000041,angus,1200.6,2008
S12000035,argyll & bute,1748.8,2008
S12000005,clackmannanshire,190.3,2008
S12000006,dumfries and galloway,2984.9,2008
S12000042,dundee city,363.0,2008
S12000008,east ayrshire,827.1,2008
S12000045,east dunbartonshire,326.2,2008
S12000010,east lothian,679.6,2008
S12000011,east renfrewshire,314.2,2008
S12000036,"edinburgh, city of",932.7,2008
S12000013,eilean siar,813.6,2008
S12000014,falkirk,581.5,2008
S12000015,fife,1734.9,2008
S12000046,glasgow city,1155.5,2008
S12000017,highland,5031.5,2008
S12000018,inverclyde,256.1,2008
S12000019,midlothian,397.2,2008
S12000020,moray,1132.1,2008
S12000021,north ayrshire,716.9,2008
S12000044,north lanarkshire,1037.8,2008
S12000023,orkney islands,686.1,2008
S12000024,perth and kinross,1847.0,2008
S12000038,renfrewshire,579.5,2008
S12000026,scottish borders,2045.4,2008
S12000027,shetland islands,663.3,2008
S12000028,south ayrshire,829.8,2008
S12000029,south lanarkshire,1548.5,2008
S12000030,stirling,748.5,2008
S12000039,west dunbartonshire,255.8,2008
S12000040,west lothian,691.8,2008
E06000047,county durham ua,2261.9,2007
E06000005,darlington ua,336.2,2007
E06000001,hartlepool ua,247.1,2007
E06000002,middlesbrough ua,313.3,2007
E06000048,northumberland ua,3292.6,2007
E06000003,redcar and cleveland ua,422.8,2007
E06000004,stockton-on-tees ua,504.8,2007
E08000020,gateshead,557.1,2007
E08000021,newcastle upon tyne,596.0,2007
E08000022,north tyneside,485.9,2007
E08000023,south tyneside,340.8,2007
E08000024,sunderland,706.3,2007
E06000008,blackburn with darwen ua,340.8,2007
E06000009,blackpool ua,293.1,2007
E10000004,cheshire,3259.3,2007
E06000006,halton ua,353.2,2007
E06000007,warrington ua,602.3,2007
E10000006,cumbria,5054.2,2007
E08000001,bolton,606.6,2007
E08000002,bury,427.7,2007
E08000003,manchester,846.2,2007
E08000004,oldham,516.0,2007
E08000005,rochdale,490.3,2007
E08000006,salford,491.9,2007
E08000007,stockport,612.4,2007
E08000008,tameside,475.3,2007
E08000009,trafford,498.3,2007
E08000010,wigan,711.3,2007
E10000017,lancashire,4291.6,2007
E08000011,knowsley,359.2,2007
E08000012,liverpool,891.7,2007
E08000014,sefton,612.7,2007
E08000013,st. helens,451.6,2007
E08000015,wirral,751.1,2007
E06000011,east riding of yorkshire ua,2151.0,2007
E06000010,"kingston upon hull, city of ua",457.6,2007
E06000012,north east lincolnshire ua,392.9,2007
E06000013,north lincolnshire ua,884.3,2007
E06000014,york ua,493.6,2007
E10000023,north yorkshire,5827.9,2007
E08000016,barnsley,753.6,2007
E08000017,doncaster,1045.2,2007
E08000018,rotherham,746.9,2007
E08000019,sheffield,1241.8,2007
E08000032,bradford,1201.8,2007
E08000033,calderdale,768.0,2007
E08000034,kirklees,1195.0,2007
E08000035,leeds,1857.1,2007
E08000036,wakefield,950.8,2007
E06000015,derby ua,463.5,2007
E06000016,leicester ua,503.6,2007
E06000018,nottingham ua,494.1,2007
E06000017,rutland ua,341.7,2007
E10000007,derbyshire,3516.0,2007
E10000018,leicestershire,2805.1,2007
E10000019,lincolnshire,5494.9,2007
E10000021,northamptonshire,2744.0,2007
E10000024,nottinghamshire,3027.9,2007
E06000019,"herefordshire, county of ua",2092.8,2007
E06000051,shropshire ua,3242.2,2007
E06000021,stoke-on-trent ua,537.1,2007
E06000020,telford and wrekin ua,637.0,2007
E10000028,staffordshire,3917.5,2007
E10000031,warwickshire,2553.9,2007
E08000025,birmingham,1557.7,2007
E08000026,coventry,539.7,2007
E08000027,dudley,629.3,2007
E08000028,sandwell,543.1,2007
E08000029,solihull,534.6,2007
E08000030,walsall,534.1,2007
E08000031,wolverhampton,473.7,2007
E10000034,worcestershire,2570.7,2007
E10000001,bedfordshire,1433.8,2007
E06000032,luton ua,285.2,2007
E06000031,peterborough ua,565.6,2007
E06000033,southend-on-sea ua,278.6,2007
E06000034,thurrock ua,355.1,2007
E10000003,cambridgeshire,2935.8,2007
E10000012,essex,5087.3,2007
E10000015,hertfordshire,3268.9,2007
E10000020,norfolk,6278.0,2007
E10000029,suffolk,4333.0,2007
E09000007,camden,176.3,2007
E09000001,city of london,36.0,2007
E09000012,hackney,172.0,2007
E09000013,hammersmith and fulham,138.7,2007
E09000014,haringey,222.9,2007
E09000019,islington,151.9,2007
E09000020,kensington and chelsea,129.3,2007
E09000022,lambeth,233.9,2007
E09000023,lewisham,277.2,2007
E09000025,newham,259.8,2007
E09000028,southwark,247.7,2007
E09000030,tower hamlets,189.9,2007
E09000032,wandsworth,273.4,2007
E09000033,westminster,213.8,2007
E09000002,barking and dagenham,206.5,2007
E09000003,barnet,471.7,2007
E09000004,bexley,335.0,2007
E09000005,brent,300.0,2007
E09000006,bromley,557.1,2007
E09000008,croydon,479.6,2007
E09000009,ealing,364.7,2007
E09000010,enfield,399.0,2007
E09000011,greenwich,314.6,2007
E09000015,harrow,297.0,2007
E09000016,havering,404.5,2007
E09000017,hillingdon,462.4,2007
E09000018,hounslow,311.6,2007
E09000021,kingston upon thames,209.2,2007
E09000024,merton,230.7,2007
E09000026,redbridge,333.5,2007
E09000027,richmond upon thames,257.4,2007
E09000029,sutton,265.8,2007
E09000031,waltham forest,263.0,2007
E06000036,bracknell forest ua,282.0,2007
E06000043,brighton and hove ua,389.2,2007
E06000046,isle of wight ua,536.8,2007
E06000035,medway ua,516.2,2007
E06000042,milton keynes ua,738.2,2007
E06000044,portsmouth ua,282.5,2007
E06000038,reading ua,239.2,2007
E06000039,slough ua,195.4,2007
E06000045,southampton ua,358.8,2007
E06000037,west berkshire ua,877.0,2007
E06000040,windsor and maidenhead ua,435.3,2007
E06000041,wokingham ua,459.5,2007
E10000002,buckinghamshire,2003.0,2007
E10000011,east sussex,2114.0,2007
E10000014,hampshire,5466.9,2007
E10000016,kent,5624.3,2007
E10000025,oxfordshire,2895.2,2007
E10000030,surrey,3390.2,2007
E10000032,west sussex,2664.1,2007
E06000022,bath and north east somerset ua,663.4,2007
E06000028,bournemouth ua,316.4,2007
E06000023,"bristol, city of ua",706.9,2007
E06000052,cornwall ua,4604.5,2007
E06000053,isles of scilly ua,23.7,2007
E06000024,north somerset ua,709.4,2007
E06000026,plymouth ua,502.4,2007
E06000029,poole ua,325.1,2007
E06000025,south gloucestershire ua,947.7,2007
E06000030,swindon ua,536.5,2007
E06000027,torbay ua,322.6,2007
E06000054,wiltshire ua,2938.2,2007
E10000008,devon,8161.2,2007
E10000009,dorset,2702.7,2007
E10000013,gloucestershire,3434.6,2007
E10000027,somerset,4212.5,2007
W06000001,isle of anglesey,765.9,2007
W06000002,gwynedd,1573.2,2007
W06000003,conwy,1044.1,2007
W06000004,denbighshire,904.0,2007
W06000005,flintshire,796.2,2007
W06000006,wrexham,750.7,2007
W06000023,powys,3374.6,2007
W06000008,ceredigion,1387.3,2007
W06000009,pembrokeshire,1634.1,2007
W06000010,carmarthenshire,2217.2,2007
W06000011,swansea,734.0,2007
W06000012,neath port talbot,541.9,2007
W06000013,bridgend,481.6,2007
W06000014,the vale of glamorgan,576.4,2007
W06000015,cardiff,667.2,2007
W06000016,rhondda cynon taf,733.2,2007
W06000024,merthyr tydfil,215.1,2007
W06000018,caerphilly,631.4,2007
W06000019,blaenau gwent,254.3,2007
W06000020,torfaen,291.7,2007
W06000021,monmouthshire,1016.6,2007
W06000022,newport,449.6,2007
S12000033,aberdeen city,624.4,2007
S12000034,aberdeenshire,4114.8,2007
S12000041,angus,1200.3,2007
S12000035,argyll & bute,1753.3,2007
S12000005,clackmannanshire,187.5,2007
S12000006,dumfries and galloway,3005.2,2007
S12000042,dundee city,360.3,2007
S12000008,east ayrshire,821.5,2007
S12000045,east dunbartonshire,326.2,2007
S12000010,east lothian,678.2,2007
S12000011,east renfrewshire,313.9,2007
S12000036,"edinburgh, city of",930.1,2007
S12000013,eilean siar,815.3,2007
S12000014,falkirk,577.3,2007
S12000015,fife,1733.7,2007
S12000046,glasgow city,1147.7,2007
S12000017,highland,5018.3,2007
S12000018,inverclyde,256.9,2007
S12000019,midlothian,396.9,2007
S12000020,moray,1131.6,2007
S12000021,north ayrshire,704.4,2007
S12000044,north lanarkshire,1030.5,2007
S12000023,orkney islands,686.9,2007
S12000024,perth and kinross,1850.6,2007
S12000038,renfrewshire,577.4,2007
S12000026,scottish borders,2043.1,2007
S12000027,shetland islands,661.3,2007
S12000028,south ayrshire,828.3,2007
S12000029,south lanarkshire,1548.0,2007
S12000030,stirling,751.7,2007
S12000039,west dunbartonshire,255.8,2007
S12000040,west lothian,688.9,2007
E06000047,county durham ua,2264.1,2006
E06000005,darlington ua,338.1,2006
E06000001,hartlepool ua,244.9,2006
E06000002,middlesbrough ua,311.4,2006
E06000048,northumberland ua,3275.5,2006
E06000003,redcar and cleveland ua,421.1,2006
E06000004,stockton-on-tees ua,497.3,2006
E08000020,gateshead,556.3,2006
E08000021,newcastle upon tyne,590.3,2006
E08000022,north tyneside,483.5,2006
E08000023,south tyneside,346.2,2006
E08000024,sunderland,710.4,2006
E06000008,blackburn with darwen ua,341.3,2006
E06000009,blackpool ua,291.3,2006
E10000004,cheshire,3255.0,2006
E06000006,halton ua,353.0,2006
E06000007,warrington ua,596.3,2006
E10000006,cumbria,5049.3,2006
E08000001,bolton,610.6,2006
E08000002,bury,429.2,2006
E08000003,manchester,843.4,2006
E08000004,oldham,515.7,2006
E08000005,rochdale,488.2,2006
E08000006,salford,490.3,2006
E08000007,stockport,611.3,2006
E08000008,tameside,472.4,2006
E08000009,trafford,494.5,2006
E08000010,wigan,705.7,2006
E10000017,lancashire,4313.7,2006
E08000011,knowsley,356.7,2006
E08000012,liverpool,886.2,2006
E08000014,sefton,613.3,2006
E08000013,st. helens,450.2,2006
E08000015,wirral,749.0,2006
E06000011,east riding of yorkshire ua,2167.0,2006
E06000010,"kingston upon hull, city of ua",454.0,2006
E06000012,north east lincolnshire ua,394.2,2006
E06000013,north lincolnshire ua,883.9,2006
E06000014,york ua,495.9,2006
E10000023,north yorkshire,5833.7,2006
E08000016,barnsley,743.6,2006
E08000017,doncaster,1042.8,2006
E08000018,rotherham,744.7,2006
E08000019,sheffield,1234.0,2006
E08000032,bradford,1197.9,2006
E08000033,calderdale,767.5,2006
E08000034,kirklees,1188.4,2006
E08000035,leeds,1855.5,2006
E08000036,wakefield,947.0,2006
E06000015,derby ua,460.9,2006
E06000016,leicester ua,502.9,2006
E06000018,nottingham ua,492.1,2006
E06000017,rutland ua,338.7,2006
E10000007,derbyshire,3507.5,2006
E10000018,leicestershire,2797.2,2006
E10000019,lincolnshire,5490.4,2006
E10000021,northamptonshire,2816.1,2006
E10000024,nottinghamshire,3016.8,2006
E06000019,"herefordshire, county of ua",2091.8,2006
E06000051,shropshire ua,3238.4,2006
E06000021,stoke-on-trent ua,534.6,2006
E06000020,telford and wrekin ua,635.7,2006
E10000028,staffordshire,3913.7,2006
E10000031,warwickshire,2546.3,2006
E08000025,birmingham,1553.8,2006
E08000026,coventry,536.4,2006
E08000027,dudley,627.9,2006
E08000028,sandwell,551.1,2006
E08000029,solihull,533.1,2006
E08000030,walsall,532.8,2006
E08000031,wolverhampton,470.8,2006
E10000034,worcestershire,2577.0,2006
E10000001,bedfordshire,1425.6,2006
E06000032,luton ua,280.7,2006
E06000031,peterborough ua,555.7,2006
E06000033,southend-on-sea ua,278.2,2006
E06000034,thurrock ua,352.9,2006
E10000003,cambridgeshire,2917.5,2006
E10000012,essex,5060.3,2006
E10000015,hertfordshire,3254.4,2006
E10000020,norfolk,6277.9,2006
E10000029,suffolk,4327.0,2006
E09000007,camden,176.2,2006
E09000001,city of london,36.4,2006
E09000012,hackney,172.4,2006
E09000013,hammersmith and fulham,138.2,2006
E09000014,haringey,222.8,2006
E09000019,islington,152.1,2006
E09000020,kensington and chelsea,129.4,2006
E09000022,lambeth,232.5,2006
E09000023,lewisham,276.8,2006
E09000025,newham,259.3,2006
E09000028,southwark,247.3,2006
E09000030,tower hamlets,189.9,2006
E09000032,wandsworth,264.2,2006
E09000033,westminster,212.9,2006
E09000002,barking and dagenham,205.4,2006
E09000003,barnet,472.5,2006
E09000004,bexley,335.2,2006
E09000005,brent,298.9,2006
E09000006,bromley,556.3,2006
E09000008,croydon,478.8,2006
E09000009,ealing,363.6,2006
E09000010,enfield,397.1,2006
E09000011,greenwich,314.2,2006
E09000015,harrow,296.7,2006
E09000016,havering,404.9,2006
E09000017,hillingdon,461.1,2006
E09000018,hounslow,311.2,2006
E09000021,kingston upon thames,208.3,2006
E09000024,merton,230.8,2006
E09000026,redbridge,332.4,2006
E09000027,richmond upon thames,257.2,2006
E09000029,sutton,264.7,2006
E09000031,waltham forest,262.8,2006
E06000036,bracknell forest ua,278.9,2006
E06000043,brighton and hove ua,388.7,2006
E06000046,isle of wight ua,540.7,2006
E06000035,medway ua,515.4,2006
E06000042,milton keynes ua,728.0,2006
E06000044,portsmouth ua,281.3,2006
E06000038,reading ua,238.2,2006
E06000039,slough ua,197.2,2006
E06000045,southampton ua,357.8,2006
E06000037,west berkshire ua,872.0,2006
E06000040,windsor and maidenhead ua,433.7,2006
E06000041,wokingham ua,453.5,2006
E10000002,buckinghamshire,1996.8,2006
E10000011,east sussex,2109.6,2006
E10000014,hampshire,5463.9,2006
E10000016,kent,5613.6,2006
E10000025,oxfordshire,2880.9,2006
E10000030,surrey,3392.8,2006
E10000032,west sussex,2715.1,2006
E06000022,bath and north east somerset ua,662.9,2006
E06000028,bournemouth ua,316.6,2006
E06000023,"bristol, city of ua",705.8,2006
E06000052,cornwall ua,4589.4,2006
